OrderID;ProductID;CustomerID;StoreID;Quantity;OrderDate;IMPORT COLUMN
1195;91;6;2;10;2019-05-27;(1195, 91, 6, 2, 10, '2019-05-27'),
1196;94;4;1;3;2019-05-30;(1196, 94, 4, 1, 3, '2019-05-30'),
1197;13;26;2;17;2022-10-26;(1197, 13, 26, 2, 17, '2022-10-26'),
1198;47;19;3;17;2019-04-12;(1198, 47, 19, 3, 17, '2019-04-12'),
1199;21;10;2;5;2019-08-30;(1199, 21, 10, 2, 5, '2019-08-30'),
1200;87;13;3;28;2020-07-04;(1200, 87, 13, 3, 28, '2020-07-04'),
1201;8;36;2;9;2022-10-05;(1201, 8, 36, 2, 9, '2022-10-05'),
1202;32;37;1;4;2022-10-04;(1202, 32, 37, 1, 4, '2022-10-04'),
1203;9;3;2;10;2021-07-04;(1203, 9, 3, 2, 10, '2021-07-04'),
1204;68;8;2;18;2019-01-29;(1204, 68, 8, 2, 18, '2019-01-29'),
1205;4;6;1;11;2020-01-30;(1205, 4, 6, 1, 11, '2020-01-30'),
1206;20;50;3;22;2021-11-21;(1206, 20, 50, 3, 22, '2021-11-21'),
1207;76;36;1;6;2019-11-25;(1207, 76, 36, 1, 6, '2019-11-25'),
1208;38;10;2;4;2019-11-07;(1208, 38, 10, 2, 4, '2019-11-07'),
1209;20;39;1;9;2021-08-03;(1209, 20, 39, 1, 9, '2021-08-03'),
1210;59;12;1;2;2020-10-28;(1210, 59, 12, 1, 2, '2020-10-28'),
1211;48;43;1;11;2020-09-12;(1211, 48, 43, 1, 11, '2020-09-12'),
1212;85;20;3;13;2021-03-04;(1212, 85, 20, 3, 13, '2021-03-04'),
1213;39;24;1;14;2021-09-15;(1213, 39, 24, 1, 14, '2021-09-15'),
1214;58;30;1;11;2019-06-12;(1214, 58, 30, 1, 11, '2019-06-12'),
1215;74;22;1;14;2020-05-13;(1215, 74, 22, 1, 14, '2020-05-13'),
1216;58;44;1;17;2022-01-20;(1216, 58, 44, 1, 17, '2022-01-20'),
1217;51;20;3;30;2020-07-05;(1217, 51, 20, 3, 30, '2020-07-05'),
1218;17;8;3;7;2019-06-12;(1218, 17, 8, 3, 7, '2019-06-12'),
1219;31;28;3;20;2021-08-29;(1219, 31, 28, 3, 20, '2021-08-29'),
1220;49;24;2;26;2022-01-17;(1220, 49, 24, 2, 26, '2022-01-17'),
1221;33;19;3;17;2019-10-11;(1221, 33, 19, 3, 17, '2019-10-11'),
1222;85;45;2;30;2020-03-20;(1222, 85, 45, 2, 30, '2020-03-20'),
1223;45;5;1;3;2020-12-17;(1223, 45, 5, 1, 3, '2020-12-17'),
1224;39;9;3;16;2022-02-09;(1224, 39, 9, 3, 16, '2022-02-09'),
1225;95;19;3;14;2020-01-19;(1225, 95, 19, 3, 14, '2020-01-19'),
1226;76;49;3;15;2020-09-13;(1226, 76, 49, 3, 15, '2020-09-13'),
1227;36;19;3;28;2020-09-28;(1227, 36, 19, 3, 28, '2020-09-28'),
1228;38;8;3;10;2021-10-06;(1228, 38, 8, 3, 10, '2021-10-06'),
1229;73;34;3;9;2021-10-21;(1229, 73, 34, 3, 9, '2021-10-21'),
1230;75;43;1;2;2019-04-01;(1230, 75, 43, 1, 2, '2019-04-01'),
1231;49;20;2;25;2020-03-02;(1231, 49, 20, 2, 25, '2020-03-02'),
1232;78;38;3;28;2020-03-12;(1232, 78, 38, 3, 28, '2020-03-12'),
1233;21;17;3;15;2022-03-15;(1233, 21, 17, 3, 15, '2022-03-15'),
1234;20;13;3;11;2020-06-30;(1234, 20, 13, 3, 11, '2020-06-30'),
1235;79;42;2;22;2022-04-29;(1235, 79, 42, 2, 22, '2022-04-29'),
1236;65;16;1;4;2021-08-22;(1236, 65, 16, 1, 4, '2021-08-22'),
1237;16;18;3;22;2021-11-29;(1237, 16, 18, 3, 22, '2021-11-29'),
1238;3;37;2;21;2021-04-06;(1238, 3, 37, 2, 21, '2021-04-06'),
1239;52;33;3;21;2019-03-21;(1239, 52, 33, 3, 21, '2019-03-21'),
1240;85;36;1;26;2020-07-13;(1240, 85, 36, 1, 26, '2020-07-13'),
1241;2;16;1;21;2019-10-24;(1241, 2, 16, 1, 21, '2019-10-24'),
1242;81;46;3;10;2020-04-16;(1242, 81, 46, 3, 10, '2020-04-16'),
1243;10;3;1;18;2020-08-23;(1243, 10, 3, 1, 18, '2020-08-23'),
1244;37;48;2;11;2020-12-10;(1244, 37, 48, 2, 11, '2020-12-10'),
1245;22;20;2;17;2022-06-07;(1245, 22, 20, 2, 17, '2022-06-07'),
1246;55;38;1;13;2019-08-19;(1246, 55, 38, 1, 13, '2019-08-19'),
1247;9;47;3;8;2020-06-15;(1247, 9, 47, 3, 8, '2020-06-15'),
1248;56;13;1;4;2019-08-24;(1248, 56, 13, 1, 4, '2019-08-24'),
1249;79;24;1;26;2021-10-23;(1249, 79, 24, 1, 26, '2021-10-23'),
1250;28;45;2;10;2021-09-24;(1250, 28, 45, 2, 10, '2021-09-24'),
1251;85;26;1;25;2022-09-20;(1251, 85, 26, 1, 25, '2022-09-20'),
1252;37;33;1;15;2022-05-15;(1252, 37, 33, 1, 15, '2022-05-15'),
1253;92;3;3;28;2019-02-22;(1253, 92, 3, 3, 28, '2019-02-22'),
1254;57;27;2;30;2021-06-27;(1254, 57, 27, 2, 30, '2021-06-27'),
1255;70;11;3;28;2019-09-12;(1255, 70, 11, 3, 28, '2019-09-12'),
1256;16;14;2;2;2021-12-16;(1256, 16, 14, 2, 2, '2021-12-16'),
1257;21;14;1;14;2020-06-07;(1257, 21, 14, 1, 14, '2020-06-07'),
1258;41;2;2;12;2021-03-01;(1258, 41, 2, 2, 12, '2021-03-01'),
1259;42;11;1;16;2019-09-08;(1259, 42, 11, 1, 16, '2019-09-08'),
1260;5;41;1;3;2020-10-18;(1260, 5, 41, 1, 3, '2020-10-18'),
1261;87;39;2;8;2020-08-20;(1261, 87, 39, 2, 8, '2020-08-20'),
1262;2;40;1;4;2020-05-09;(1262, 2, 40, 1, 4, '2020-05-09'),
1263;10;12;1;28;2019-12-29;(1263, 10, 12, 1, 28, '2019-12-29'),
1264;34;21;3;25;2020-11-28;(1264, 34, 21, 3, 25, '2020-11-28'),
1265;58;3;1;9;2019-04-04;(1265, 58, 3, 1, 9, '2019-04-04'),
1266;75;41;1;21;2019-08-04;(1266, 75, 41, 1, 21, '2019-08-04'),
1267;58;11;2;12;2020-07-30;(1267, 58, 11, 2, 12, '2020-07-30'),
1268;54;49;3;28;2020-10-28;(1268, 54, 49, 3, 28, '2020-10-28'),
1269;87;5;2;10;2021-08-08;(1269, 87, 5, 2, 10, '2021-08-08'),
1270;32;32;1;2;2019-03-03;(1270, 32, 32, 1, 2, '2019-03-03'),
1271;18;7;3;26;2021-11-25;(1271, 18, 7, 3, 26, '2021-11-25'),
1272;59;24;1;25;2020-07-04;(1272, 59, 24, 1, 25, '2020-07-04'),
1273;69;43;3;20;2019-09-07;(1273, 69, 43, 3, 20, '2019-09-07'),
1274;53;37;3;24;2019-08-05;(1274, 53, 37, 3, 24, '2019-08-05'),
1275;18;34;3;11;2022-01-26;(1275, 18, 34, 3, 11, '2022-01-26'),
1276;49;15;2;2;2022-08-16;(1276, 49, 15, 2, 2, '2022-08-16'),
1277;12;35;3;26;2022-06-11;(1277, 12, 35, 3, 26, '2022-06-11'),
1278;10;43;2;8;2021-02-22;(1278, 10, 43, 2, 8, '2021-02-22'),
1279;89;50;1;5;2022-04-09;(1279, 89, 50, 1, 5, '2022-04-09'),
1280;3;12;1;9;2020-12-25;(1280, 3, 12, 1, 9, '2020-12-25'),
1281;64;27;2;15;2019-12-25;(1281, 64, 27, 2, 15, '2019-12-25'),
1282;34;49;3;29;2022-06-07;(1282, 34, 49, 3, 29, '2022-06-07'),
1283;61;12;2;9;2019-07-05;(1283, 61, 12, 2, 9, '2019-07-05'),
1284;66;46;1;22;2020-02-08;(1284, 66, 46, 1, 22, '2020-02-08'),
1285;67;6;2;4;2021-09-30;(1285, 67, 6, 2, 4, '2021-09-30'),
1286;90;19;2;7;2022-06-10;(1286, 90, 19, 2, 7, '2022-06-10'),
1287;32;16;1;29;2020-08-02;(1287, 32, 16, 1, 29, '2020-08-02'),
1288;59;21;1;28;2020-11-30;(1288, 59, 21, 1, 28, '2020-11-30'),
1289;72;30;3;26;2022-06-20;(1289, 72, 30, 3, 26, '2022-06-20'),
1290;16;48;2;7;2021-02-16;(1290, 16, 48, 2, 7, '2021-02-16'),
1291;84;34;2;5;2022-03-18;(1291, 84, 34, 2, 5, '2022-03-18'),
1292;64;40;1;30;2022-03-08;(1292, 64, 40, 1, 30, '2022-03-08'),
1293;80;9;2;11;2022-05-05;(1293, 80, 9, 2, 11, '2022-05-05'),
1294;83;49;3;6;2020-01-12;(1294, 83, 49, 3, 6, '2020-01-12'),
1295;76;42;3;1;2020-10-04;(1295, 76, 42, 3, 1, '2020-10-04'),
1296;12;30;1;18;2020-06-13;(1296, 12, 30, 1, 18, '2020-06-13'),
1297;2;27;1;25;2019-07-29;(1297, 2, 27, 1, 25, '2019-07-29'),
1298;5;19;2;5;2021-12-28;(1298, 5, 19, 2, 5, '2021-12-28'),
1299;54;22;1;16;2022-07-23;(1299, 54, 22, 1, 16, '2022-07-23'),
1300;87;11;1;11;2019-05-23;(1300, 87, 11, 1, 11, '2019-05-23'),
1301;6;31;1;20;2022-08-16;(1301, 6, 31, 1, 20, '2022-08-16'),
1302;23;36;3;4;2020-05-12;(1302, 23, 36, 3, 4, '2020-05-12'),
1303;66;3;3;7;2022-11-18;(1303, 66, 3, 3, 7, '2022-11-18'),
1304;72;17;3;16;2021-04-24;(1304, 72, 17, 3, 16, '2021-04-24'),
1305;6;17;1;13;2022-05-22;(1305, 6, 17, 1, 13, '2022-05-22'),
1306;68;45;3;5;2020-02-06;(1306, 68, 45, 3, 5, '2020-02-06'),
1307;27;31;2;28;2020-03-28;(1307, 27, 31, 2, 28, '2020-03-28'),
1308;23;24;3;23;2019-09-02;(1308, 23, 24, 3, 23, '2019-09-02'),
1309;22;39;1;16;2021-10-22;(1309, 22, 39, 1, 16, '2021-10-22'),
1310;54;45;1;21;2021-10-23;(1310, 54, 45, 1, 21, '2021-10-23'),
1311;98;9;3;25;2020-05-07;(1311, 98, 9, 3, 25, '2020-05-07'),
1312;86;23;2;23;2021-06-02;(1312, 86, 23, 2, 23, '2021-06-02'),
1313;22;2;2;9;2019-12-01;(1313, 22, 2, 2, 9, '2019-12-01'),
1314;74;9;3;12;2019-08-31;(1314, 74, 9, 3, 12, '2019-08-31'),
1315;54;12;3;3;2020-04-11;(1315, 54, 12, 3, 3, '2020-04-11'),
1316;41;42;3;25;2022-04-26;(1316, 41, 42, 3, 25, '2022-04-26'),
1317;72;20;1;25;2021-01-17;(1317, 72, 20, 1, 25, '2021-01-17'),
1318;43;13;1;16;2019-07-26;(1318, 43, 13, 1, 16, '2019-07-26'),
1319;85;5;3;4;2021-02-02;(1319, 85, 5, 3, 4, '2021-02-02'),
1320;2;28;1;22;2021-04-25;(1320, 2, 28, 1, 22, '2021-04-25'),
1321;46;20;2;7;2021-10-19;(1321, 46, 20, 2, 7, '2021-10-19'),
1322;55;50;1;1;2022-04-17;(1322, 55, 50, 1, 1, '2022-04-17'),
1323;77;34;1;3;2021-06-02;(1323, 77, 34, 1, 3, '2021-06-02'),
1324;92;31;2;29;2022-09-14;(1324, 92, 31, 2, 29, '2022-09-14'),
1325;46;26;3;4;2020-04-13;(1325, 46, 26, 3, 4, '2020-04-13'),
1326;5;26;1;27;2019-08-04;(1326, 5, 26, 1, 27, '2019-08-04'),
1327;66;18;2;30;2019-08-27;(1327, 66, 18, 2, 30, '2019-08-27'),
1328;18;30;1;19;2022-10-08;(1328, 18, 30, 1, 19, '2022-10-08'),
1329;22;36;1;25;2021-04-12;(1329, 22, 36, 1, 25, '2021-04-12'),
1330;14;14;1;4;2021-03-30;(1330, 14, 14, 1, 4, '2021-03-30'),
1331;37;42;2;27;2021-02-17;(1331, 37, 42, 2, 27, '2021-02-17'),
1332;16;44;3;30;2022-03-07;(1332, 16, 44, 3, 30, '2022-03-07'),
1333;68;22;3;25;2020-10-26;(1333, 68, 22, 3, 25, '2020-10-26'),
1334;3;5;1;29;2020-07-15;(1334, 3, 5, 1, 29, '2020-07-15'),
1335;9;46;1;27;2021-07-30;(1335, 9, 46, 1, 27, '2021-07-30'),
1336;78;9;3;4;2020-01-06;(1336, 78, 9, 3, 4, '2020-01-06'),
1337;52;32;2;27;2022-01-18;(1337, 52, 32, 2, 27, '2022-01-18'),
1338;78;33;2;6;2019-08-20;(1338, 78, 33, 2, 6, '2019-08-20'),
1339;88;14;2;16;2019-11-07;(1339, 88, 14, 2, 16, '2019-11-07'),
1340;78;15;1;5;2020-06-01;(1340, 78, 15, 1, 5, '2020-06-01'),
1341;44;50;1;11;2020-06-25;(1341, 44, 50, 1, 11, '2020-06-25'),
1342;11;49;1;7;2020-02-05;(1342, 11, 49, 1, 7, '2020-02-05'),
1343;17;22;1;25;2022-05-10;(1343, 17, 22, 1, 25, '2022-05-10'),
1344;18;29;3;26;2020-10-24;(1344, 18, 29, 3, 26, '2020-10-24'),
1345;10;22;3;24;2021-04-03;(1345, 10, 22, 3, 24, '2021-04-03'),
1346;89;36;1;25;2019-11-30;(1346, 89, 36, 1, 25, '2019-11-30'),
1347;23;24;2;13;2020-03-25;(1347, 23, 24, 2, 13, '2020-03-25'),
1348;69;28;1;18;2022-08-11;(1348, 69, 28, 1, 18, '2022-08-11'),
1349;5;20;3;2;2022-10-05;(1349, 5, 20, 3, 2, '2022-10-05'),
1350;64;17;3;11;2020-12-26;(1350, 64, 17, 3, 11, '2020-12-26'),
1351;89;40;1;2;2022-11-11;(1351, 89, 40, 1, 2, '2022-11-11'),
1352;18;39;3;29;2021-12-31;(1352, 18, 39, 3, 29, '2021-12-31'),
1353;85;28;1;7;2020-08-23;(1353, 85, 28, 1, 7, '2020-08-23'),
1354;16;49;2;5;2020-06-16;(1354, 16, 49, 2, 5, '2020-06-16'),
1355;20;19;2;24;2021-09-29;(1355, 20, 19, 2, 24, '2021-09-29'),
1356;27;37;2;24;2020-02-27;(1356, 27, 37, 2, 24, '2020-02-27'),
1357;32;49;2;26;2021-03-24;(1357, 32, 49, 2, 26, '2021-03-24'),
1358;51;31;1;1;2022-08-15;(1358, 51, 31, 1, 1, '2022-08-15'),
1359;24;8;3;3;2021-04-29;(1359, 24, 8, 3, 3, '2021-04-29'),
1360;17;39;1;24;2021-04-20;(1360, 17, 39, 1, 24, '2021-04-20'),
1361;66;32;2;13;2019-09-20;(1361, 66, 32, 2, 13, '2019-09-20'),
1362;36;23;3;21;2019-12-17;(1362, 36, 23, 3, 21, '2019-12-17'),
1363;57;34;3;5;2021-12-31;(1363, 57, 34, 3, 5, '2021-12-31'),
1364;53;46;1;28;2021-05-04;(1364, 53, 46, 1, 28, '2021-05-04'),
1365;55;19;2;1;2022-03-02;(1365, 55, 19, 2, 1, '2022-03-02'),
1366;21;33;3;5;2022-03-02;(1366, 21, 33, 3, 5, '2022-03-02'),
1367;59;30;2;2;2019-05-11;(1367, 59, 30, 2, 2, '2019-05-11'),
1368;26;42;2;7;2019-11-24;(1368, 26, 42, 2, 7, '2019-11-24'),
1369;43;33;2;20;2022-07-09;(1369, 43, 33, 2, 20, '2022-07-09'),
1370;61;12;2;4;2020-01-04;(1370, 61, 12, 2, 4, '2020-01-04'),
1371;28;48;3;20;2020-10-01;(1371, 28, 48, 3, 20, '2020-10-01'),
1372;23;17;3;9;2022-02-23;(1372, 23, 17, 3, 9, '2022-02-23'),
1373;40;5;1;9;2021-07-11;(1373, 40, 5, 1, 9, '2021-07-11'),
1374;75;33;3;24;2022-07-30;(1374, 75, 33, 3, 24, '2022-07-30'),
1375;41;4;1;16;2021-06-08;(1375, 41, 4, 1, 16, '2021-06-08'),
1376;64;31;2;20;2019-06-11;(1376, 64, 31, 2, 20, '2019-06-11'),
1377;58;17;2;2;2019-08-28;(1377, 58, 17, 2, 2, '2019-08-28'),
1378;58;16;1;17;2019-08-18;(1378, 58, 16, 1, 17, '2019-08-18'),
1379;93;5;1;1;2020-05-15;(1379, 93, 5, 1, 1, '2020-05-15'),
1380;38;1;2;12;2019-09-25;(1380, 38, 1, 2, 12, '2019-09-25'),
1381;45;25;1;15;2020-01-24;(1381, 45, 25, 1, 15, '2020-01-24'),
1382;23;14;1;18;2022-06-12;(1382, 23, 14, 1, 18, '2022-06-12'),
1383;64;31;3;10;2021-04-09;(1383, 64, 31, 3, 10, '2021-04-09'),
1384;4;49;2;4;2021-11-19;(1384, 4, 49, 2, 4, '2021-11-19'),
1385;31;47;3;20;2019-12-14;(1385, 31, 47, 3, 20, '2019-12-14'),
1386;82;36;1;17;2020-09-10;(1386, 82, 36, 1, 17, '2020-09-10'),
1387;95;23;3;6;2019-01-05;(1387, 95, 23, 3, 6, '2019-01-05'),
1388;56;31;2;5;2021-04-11;(1388, 56, 31, 2, 5, '2021-04-11'),
1389;46;37;2;26;2020-03-03;(1389, 46, 37, 2, 26, '2020-03-03'),
1390;79;4;1;10;2021-08-02;(1390, 79, 4, 1, 10, '2021-08-02'),
1391;9;21;2;8;2020-05-13;(1391, 9, 21, 2, 8, '2020-05-13'),
1392;18;23;1;27;2022-08-06;(1392, 18, 23, 1, 27, '2022-08-06'),
1393;18;33;3;16;2020-08-12;(1393, 18, 33, 3, 16, '2020-08-12'),
1394;26;43;3;28;2022-02-07;(1394, 26, 43, 3, 28, '2022-02-07'),
1395;30;1;1;15;2020-12-09;(1395, 30, 1, 1, 15, '2020-12-09'),
1396;15;46;1;6;2020-01-26;(1396, 15, 46, 1, 6, '2020-01-26'),
1397;28;2;3;26;2019-10-14;(1397, 28, 2, 3, 26, '2019-10-14'),
1398;47;9;2;12;2021-05-08;(1398, 47, 9, 2, 12, '2021-05-08'),
1399;58;10;3;19;2020-03-10;(1399, 58, 10, 3, 19, '2020-03-10'),
1400;65;50;2;23;2020-02-29;(1400, 65, 50, 2, 23, '2020-02-29'),
1401;33;32;1;26;2020-01-04;(1401, 33, 32, 1, 26, '2020-01-04'),
1402;71;8;2;14;2022-07-16;(1402, 71, 8, 2, 14, '2022-07-16'),
1403;67;17;1;27;2022-10-19;(1403, 67, 17, 1, 27, '2022-10-19'),
1404;95;14;2;27;2022-09-21;(1404, 95, 14, 2, 27, '2022-09-21'),
1405;63;7;2;7;2022-02-11;(1405, 63, 7, 2, 7, '2022-02-11'),
1406;48;19;2;28;2019-07-29;(1406, 48, 19, 2, 28, '2019-07-29'),
1407;88;27;3;7;2022-02-23;(1407, 88, 27, 3, 7, '2022-02-23'),
1408;26;43;2;10;2022-02-24;(1408, 26, 43, 2, 10, '2022-02-24'),
1409;85;1;1;1;2022-02-28;(1409, 85, 1, 1, 1, '2022-02-28'),
1410;48;44;2;30;2022-04-19;(1410, 48, 44, 2, 30, '2022-04-19'),
1411;76;2;3;10;2022-08-02;(1411, 76, 2, 3, 10, '2022-08-02'),
1412;72;13;1;26;2019-08-04;(1412, 72, 13, 1, 26, '2019-08-04'),
1413;43;41;1;29;2020-06-17;(1413, 43, 41, 1, 29, '2020-06-17'),
1414;71;34;3;17;2020-11-10;(1414, 71, 34, 3, 17, '2020-11-10'),
1415;59;6;3;17;2021-07-14;(1415, 59, 6, 3, 17, '2021-07-14'),
1416;12;24;1;27;2020-02-15;(1416, 12, 24, 1, 27, '2020-02-15'),
1417;77;19;1;24;2020-10-04;(1417, 77, 19, 1, 24, '2020-10-04'),
1418;3;1;1;30;2021-04-05;(1418, 3, 1, 1, 30, '2021-04-05'),
1419;53;24;1;7;2021-07-08;(1419, 53, 24, 1, 7, '2021-07-08'),
1420;10;15;2;28;2019-05-08;(1420, 10, 15, 2, 28, '2019-05-08'),
1421;31;4;2;22;2020-11-24;(1421, 31, 4, 2, 22, '2020-11-24'),
1422;56;6;1;29;2019-06-07;(1422, 56, 6, 1, 29, '2019-06-07'),
1423;89;19;1;29;2021-10-21;(1423, 89, 19, 1, 29, '2021-10-21'),
1424;27;31;1;20;2019-07-26;(1424, 27, 31, 1, 20, '2019-07-26'),
1425;76;39;2;8;2019-03-30;(1425, 76, 39, 2, 8, '2019-03-30'),
1426;77;33;3;18;2020-03-11;(1426, 77, 33, 3, 18, '2020-03-11'),
1427;67;45;3;3;2020-08-08;(1427, 67, 45, 3, 3, '2020-08-08'),
1428;1;2;2;17;2019-08-23;(1428, 1, 2, 2, 17, '2019-08-23'),
1429;61;44;2;20;2022-09-15;(1429, 61, 44, 2, 20, '2022-09-15'),
1430;17;18;1;27;2022-10-20;(1430, 17, 18, 1, 27, '2022-10-20'),
1431;82;16;1;23;2019-11-20;(1431, 82, 16, 1, 23, '2019-11-20'),
1432;45;27;2;4;2021-04-03;(1432, 45, 27, 2, 4, '2021-04-03'),
1433;93;16;1;23;2021-06-10;(1433, 93, 16, 1, 23, '2021-06-10'),
1434;56;34;1;14;2020-08-25;(1434, 56, 34, 1, 14, '2020-08-25'),
1435;77;35;2;10;2020-08-22;(1435, 77, 35, 2, 10, '2020-08-22'),
1436;56;46;2;28;2019-09-27;(1436, 56, 46, 2, 28, '2019-09-27'),
1437;22;20;2;9;2022-08-28;(1437, 22, 20, 2, 9, '2022-08-28'),
1438;11;6;3;2;2019-05-23;(1438, 11, 6, 3, 2, '2019-05-23'),
1439;84;3;3;13;2022-10-28;(1439, 84, 3, 3, 13, '2022-10-28'),
1440;62;23;1;6;2021-05-16;(1440, 62, 23, 1, 6, '2021-05-16'),
1441;58;8;2;21;2020-05-06;(1441, 58, 8, 2, 21, '2020-05-06'),
1442;74;45;3;9;2022-04-03;(1442, 74, 45, 3, 9, '2022-04-03'),
1443;77;14;1;20;2022-10-17;(1443, 77, 14, 1, 20, '2022-10-17'),
1444;61;6;2;6;2021-06-24;(1444, 61, 6, 2, 6, '2021-06-24'),
1445;40;46;3;18;2021-12-03;(1445, 40, 46, 3, 18, '2021-12-03'),
1446;27;32;3;24;2019-08-15;(1446, 27, 32, 3, 24, '2019-08-15'),
1447;90;2;3;14;2022-03-27;(1447, 90, 2, 3, 14, '2022-03-27'),
1448;1;50;1;6;2022-11-10;(1448, 1, 50, 1, 6, '2022-11-10'),
1449;35;2;1;24;2019-11-23;(1449, 35, 2, 1, 24, '2019-11-23'),
1450;27;5;1;12;2022-05-18;(1450, 27, 5, 1, 12, '2022-05-18'),
1451;1;6;1;9;2021-07-05;(1451, 1, 6, 1, 9, '2021-07-05'),
1452;27;32;2;28;2022-03-13;(1452, 27, 32, 2, 28, '2022-03-13'),
1453;56;33;1;1;2021-08-13;(1453, 56, 33, 1, 1, '2021-08-13'),
1454;54;3;2;1;2020-03-10;(1454, 54, 3, 2, 1, '2020-03-10'),
1455;55;44;3;30;2021-07-10;(1455, 55, 44, 3, 30, '2021-07-10'),
1456;93;11;1;24;2019-12-19;(1456, 93, 11, 1, 24, '2019-12-19'),
1457;85;33;2;18;2020-03-03;(1457, 85, 33, 2, 18, '2020-03-03'),
1458;95;26;3;15;2019-06-02;(1458, 95, 26, 3, 15, '2019-06-02'),
1459;43;19;1;15;2021-08-26;(1459, 43, 19, 1, 15, '2021-08-26'),
1460;83;21;2;18;2022-08-29;(1460, 83, 21, 2, 18, '2022-08-29'),
1461;85;29;1;23;2022-05-17;(1461, 85, 29, 1, 23, '2022-05-17'),
1462;7;19;3;25;2021-05-21;(1462, 7, 19, 3, 25, '2021-05-21'),
1463;21;49;2;17;2020-06-07;(1463, 21, 49, 2, 17, '2020-06-07'),
1464;81;36;3;19;2019-11-30;(1464, 81, 36, 3, 19, '2019-11-30'),
1465;44;5;2;14;2020-04-10;(1465, 44, 5, 2, 14, '2020-04-10'),
1466;59;13;3;10;2019-07-22;(1466, 59, 13, 3, 10, '2019-07-22'),
1467;31;23;1;12;2020-06-08;(1467, 31, 23, 1, 12, '2020-06-08'),
1468;36;48;2;8;2021-02-24;(1468, 36, 48, 2, 8, '2021-02-24'),
1469;74;28;1;6;2022-01-13;(1469, 74, 28, 1, 6, '2022-01-13'),
1470;36;18;3;17;2021-01-18;(1470, 36, 18, 3, 17, '2021-01-18'),
1471;54;11;2;4;2022-09-14;(1471, 54, 11, 2, 4, '2022-09-14'),
1472;98;36;1;2;2021-04-14;(1472, 98, 36, 1, 2, '2021-04-14'),
1473;32;39;2;15;2019-11-17;(1473, 32, 39, 2, 15, '2019-11-17'),
1474;82;30;3;11;2020-03-29;(1474, 82, 30, 3, 11, '2020-03-29'),
1475;76;39;3;7;2021-07-29;(1475, 76, 39, 3, 7, '2021-07-29'),
1476;34;9;2;27;2020-01-09;(1476, 34, 9, 2, 27, '2020-01-09'),
1477;40;36;2;5;2019-11-26;(1477, 40, 36, 2, 5, '2019-11-26'),
1478;8;2;1;12;2020-06-16;(1478, 8, 2, 1, 12, '2020-06-16'),
1479;10;5;3;23;2021-03-19;(1479, 10, 5, 3, 23, '2021-03-19'),
1480;98;43;2;8;2020-03-26;(1480, 98, 43, 2, 8, '2020-03-26'),
1481;89;41;3;29;2022-07-24;(1481, 89, 41, 3, 29, '2022-07-24'),
1482;37;12;2;23;2019-12-24;(1482, 37, 12, 2, 23, '2019-12-24'),
1483;78;13;3;29;2021-02-19;(1483, 78, 13, 3, 29, '2021-02-19'),
1484;5;4;2;14;2020-05-05;(1484, 5, 4, 2, 14, '2020-05-05'),
1485;42;2;2;24;2020-09-22;(1485, 42, 2, 2, 24, '2020-09-22'),
1486;92;46;2;14;2020-07-22;(1486, 92, 46, 2, 14, '2020-07-22'),
1487;91;21;1;20;2022-11-05;(1487, 91, 21, 1, 20, '2022-11-05'),
1488;7;41;3;10;2022-10-07;(1488, 7, 41, 3, 10, '2022-10-07'),
1489;15;20;3;17;2019-12-31;(1489, 15, 20, 3, 17, '2019-12-31'),
1490;88;46;2;20;2019-09-07;(1490, 88, 46, 2, 20, '2019-09-07'),
1491;21;34;3;8;2021-04-24;(1491, 21, 34, 3, 8, '2021-04-24'),
1492;64;22;2;27;2021-01-05;(1492, 64, 22, 2, 27, '2021-01-05'),
1493;37;27;1;6;2021-08-31;(1493, 37, 27, 1, 6, '2021-08-31'),
1494;56;14;3;29;2021-07-04;(1494, 56, 14, 3, 29, '2021-07-04'),
1495;56;12;2;2;2020-11-02;(1495, 56, 12, 2, 2, '2020-11-02'),
1496;36;47;3;13;2019-01-19;(1496, 36, 47, 3, 13, '2019-01-19'),
1497;78;44;1;10;2019-09-18;(1497, 78, 44, 1, 10, '2019-09-18'),
1498;76;19;2;26;2021-03-07;(1498, 76, 19, 2, 26, '2021-03-07'),
1499;49;23;1;23;2020-11-15;(1499, 49, 23, 1, 23, '2020-11-15'),
1500;59;11;3;29;2022-11-26;(1500, 59, 11, 3, 29, '2022-11-26'),
1501;82;42;1;2;2019-02-08;(1501, 82, 42, 1, 2, '2019-02-08'),
1502;49;50;2;1;2021-12-04;(1502, 49, 50, 2, 1, '2021-12-04'),
1503;31;42;3;14;2020-08-30;(1503, 31, 42, 3, 14, '2020-08-30'),
1504;70;47;1;23;2022-11-23;(1504, 70, 47, 1, 23, '2022-11-23'),
1505;37;28;2;27;2020-06-01;(1505, 37, 28, 2, 27, '2020-06-01'),
1506;38;6;3;22;2021-11-17;(1506, 38, 6, 3, 22, '2021-11-17'),
1507;68;40;1;3;2021-02-07;(1507, 68, 40, 1, 3, '2021-02-07'),
1508;53;10;3;5;2020-11-21;(1508, 53, 10, 3, 5, '2020-11-21'),
1509;48;1;2;10;2022-07-12;(1509, 48, 1, 2, 10, '2022-07-12'),
1510;71;13;1;26;2019-06-20;(1510, 71, 13, 1, 26, '2019-06-20'),
1511;60;20;3;25;2019-05-26;(1511, 60, 20, 3, 25, '2019-05-26'),
